l_mean,l_std,s_mean,s_std,l_entropy,s_entropy,class
17.25640625,10.828774390174276,46.19002604166667,43.01800173691035,5.190020847273008,6.340965166958291,0
44.346119791666666,27.522715865078005,44.51274739583334,39.98679103523519,6.523096778466958,6.78893834958715,1
58.662421875,36.34106305443179,44.375338541666665,39.3940735038805,6.920009923593382,6.814230954987584,1
71.21549479166667,44.09338272957101,44.856861979166666,38.737789656154774,7.214702625969618,6.8225617259703375,1
86.17212239583333,53.31542998421457,47.401666666666664,38.7160831719914,7.472274468119631,6.881588920624266,2
108.2553125,65.24372713227439,60.66069010416667,56.76356309603098,7.651397734140428,7.021875868684692,2
110.73395833333333,66.20881328196872,61.436510416666664,58.369436122336104,7.636779484976091,6.994830881966382,2
112.7125390625,66.90632139620224,61.811549479166665,59.292036726812626,7.61421823848098,6.978806219760518,3
127.33393229166667,70.63037534599579,64.78390625,64.36150219618514,7.469393177507787,6.89167160483731,3
130.36963541666665,71.17892386789842,66.26640625,66.47987784223353,7.44537236635877,6.850870430815485,3
143.15950520833334,72.81123515185355,73.7739453125,75.54876137032797,7.33972605375732,6.640962997133947,4
158.36016927083332,73.34996772375237,81.50087239583333,84.09841998533976,7.111824826032686,6.28953635219616,4
146.41453125,73.06076710440728,75.65265625,77.70101570702064,7.296976568675155,6.5692190056414095,4
19.24799941588785,15.9294494629158,65.41236857476636,75.25131318557752,4.6991828110272245,5.893030321565769,0
21.173466705607478,17.482527320775784,64.6571261682243,73.79802484764743,4.832600437754715,6.063240730344859,0
30.444480140186915,24.95717269538029,64.35524240654206,72.57117568681274,5.397593346451307,6.477522541774425,0
61.10080315420561,49.83345615305727,64.06723130841121,70.76352683375221,6.304967574809894,6.906348071852661,1
42.83272488317757,35.0623057875943,63.94316588785047,71.52000394161713,5.7856643893391135,6.768665627824404,1
67.3673773364486,54.89929389017975,63.99577978971963,70.31745873276246,6.408938167550982,6.910181917888441,1
101.0626898364486,80.69464841726085,72.57943925233644,76.1699094708515,6.684256231417885,6.778085165825605,2
93.64722546728972,76.29479682953426,68.49589661214954,69.04178785570186,6.837119084031082,7.047743159519887,2
106.91901285046728,80.38169192477282,67.5601781542056,72.21669955079862,6.611368630485492,6.712840303213104,2
119.14274240654206,79.77835000714407,72.26740654205608,76.35364788366785,6.771002269111531,6.707315798654658,3
111.46921728971962,80.08272237350484,68.87228387850467,72.99934177013301,6.6801824513618495,6.7167237592699705,3
116.66869158878505,79.90057903605835,71.15721378504674,74.9312178210984,6.728333089304637,6.717651581709443,3
135.0703417056075,78.87394083038166,76.17061915887851,79.90690429528537,6.824237737803782,6.5387776868077285,4
133.80417640186917,78.94016000149949,76.01416471962617,79.884272151727,6.822731890474897,6.540110955618228,4
132.55081775700936,79.02940671357402,76.11137558411215,80.08293831052,6.822862400425037,6.550974337410749,4
36.34947916666667,15.92076026349312,27.530868055555555,27.827658202803107,4.955975167313713,5.573135274645814,0
32.719722222222224,14.32785214695705,27.31967013888889,27.589496074433686,4.815432313516382,5.543886139510258,0
6.268663194444445,2.9098832936039463,29.63439236111111,35.07917227618354,3.0152752180744486,3.041377110593326,0
71.43942708333333,31.071696509481455,26.98361111111111,25.529406563018192,5.878470103931166,5.819857069130914,1
53.07060763888889,23.11039097054246,27.116527777777776,26.312986557112513,5.346710883857684,5.75949385097599,1
71.57111111111111,31.13174422941047,26.996336805555554,25.570395828594567,5.863126660142444,5.854385786259175,1
112.17032986111111,48.84687772450618,31.368559027777778,24.49221207726015,6.4823302144282815,6.0002709627602036,2
117.68496527777778,51.18551929079394,32.933194444444446,24.494257026811912,6.571184944338549,5.95390629729088,2
141.7109375,61.60885143236756,45.87034722222222,29.318234677443645,6.828628714958011,6.425297735232246,2
157.55109375,68.36541772575956,68.8459375,51.29528501476616,6.985666329477182,6.988208332300914,3
189.41,74.46898536937672,31.690850694444446,49.01166846228432,4.950785438070845,4.425181860368663,3
183.0025,75.77167063051262,108.74168402777778,105.89284903958155,6.375322242493275,4.815001202656575,3
205.6949826388889,65.97691806898564,46.863003472222225,69.9394298910075,4.723554512128828,4.533345661442505,4
203.33015625,67.0862378277271,42.54140625,62.87304216717841,4.731428675256254,4.554043989028978,4
202.29144097222223,67.59973683231762,40.88664930555556,60.19544079573046,4.737155158310911,4.536503668551678,4
37.24533854166667,18.44837226446567,13.8320703125,16.155964782629237,5.813654165620268,5.011576979823592,0
38.23384114583333,18.901303225730636,13.687903645833334,15.486917514304858,5.8417616871147935,5.031436394921429,0
39.288984375,19.395628225994795,13.662734375,15.608444623499805,5.874030862198812,5.046246255108607,0
79.54161458333333,39.13330765762657,13.8008984375,15.044252665231001,6.875636196867848,5.141511007702206,1
59.608736979166665,29.371286542205837,13.561640625,15.195287009739223,6.421872319611478,5.111796780325913,1
68.96174479166666,33.9607014012378,13.616953125,15.125104823599937,6.629472801126358,5.123484432918682,1
102.28875,50.27235389501702,15.1353515625,15.902411545905927,7.2320653393598135,5.264405083811655,2
106.7780078125,52.46011086996979,15.916328125,17.018055027940196,7.297865367069299,5.327856418299187,2
106.171640625,52.20191011547549,15.8067578125,16.840096269107356,7.28643274060809,5.318910311940554,2
145.72533854166667,61.50127817641928,23.11296875,35.45264408244502,7.3183358464983295,5.565076746913414,3
164.19153645833333,63.686014917537385,30.2228515625,41.33113499522595,7.264017156145277,5.923030045041316,3
153.77138020833334,62.459270467768505,25.013463541666667,36.25416500474641,7.28772119324095,5.691515249243473,3
168.89678385416667,64.2596368021799,34.7606640625,47.289361603992795,7.239438330918551,6.02612598847556,4
175.88100260416667,65.01877928669751,45.264661458333336,63.25649922257639,7.121909775344145,6.075931722920546,4
191.4137109375,64.50388858618804,47.160481770833336,76.10355721042477,6.264913179994095,5.120625471022071,4
49.6234375,30.817777145400896,44.54846590909091,61.48960793508283,6.13486453734418,6.078490240426662,0
28.069701704545455,17.551449116930538,44.55659090909091,62.35371659817377,5.33932579070156,5.7603833919074745,0
40.13332386363636,24.991049710976046,44.597244318181815,61.89818140886208,5.850827260464975,5.979307326784527,0
72.01302556818182,44.657945734957316,44.25447443181818,60.54234643217548,6.72269583371685,6.202487284405112,1
84.35254261363636,52.27688374894801,44.82482954545455,60.43487171096622,6.947165897212095,6.19231959487709,1
59.3215625,36.82651289633663,44.44582386363636,61.329815733465196,6.38588146587764,6.160532915521637,1
128.97876420454546,80.09257492154762,64.86509943181818,57.350331873854486,7.572277811487331,6.8852472523329045,2
121.09798295454546,74.93405605794446,55.33078125,55.79234023278654,7.477887622521628,6.596629966637264,2
145.69083806818182,89.00408747082096,83.92876420454546,67.92918937549193,7.407406027277258,7.146907204250274,2
160.1160653409091,94.563722400176,97.2573721590909,98.88469077279262,6.514420046159106,5.504046817002026,3
163.6731534090909,94.76112051405227,72.80021306818182,89.59511903596221,5.914146107275553,5.211312146287886,3
169.5553125,93.71361025670458,56.055426136363636,78.93757456334346,5.31041365736517,4.848116177277026,3
171.88883522727272,93.01957470746113,54.237855113636364,77.99211718217781,5.182258350884664,4.733095158099488,4
176.8916903409091,91.20853207345802,52.455113636363635,77.40886101489578,4.972753520929947,4.5506444957889745,4
177.3252556818182,91.03858215996112,52.523849431818185,77.54464641022241,4.966136623665875,4.548539220297906,4
42.10218233471075,29.77097809556046,27.23101756198347,33.19761709339156,5.458962663577565,5.470710863903714,0
7.2580707644628095,5.39970951135113,38.524935433884295,66.4181634889182,3.387245390952546,3.178928610912673,0
2.5507102272727273,2.1770214226099935,32.7853951446281,77.15862937352831,2.193778457578415,1.2452012551826697,0
100.28507231404959,70.64716856999706,28.253589876033057,30.445219909129733,6.725267464976995,6.006426670748418,1
70.48013946280992,49.73120381026953,26.717587809917354,31.6864626758591,6.199824651908859,5.80283481084747,1
87.48632489669421,61.66236331476274,27.232425103305786,31.09473319712325,6.522625177974076,5.858385428682028,1
144.47038997933885,97.60464863005802,35.23747417355372,47.24067270551709,5.726458463443064,5.207363016333581,2
139.95506198347107,97.56640337936307,58.11709710743801,72.38662767215204,6.422244244924135,5.776470002544537,2
122.56751033057851,86.3027661577976,33.33482696280992,28.36511488891194,6.999253473771038,6.11041008858876,2
151.25349948347107,96.34345002919716,37.11323605371901,53.18040936763614,5.571479014848119,5.082462274578346,3
161.36534090909092,93.32174151973561,37.20337035123967,56.553889420434636,5.330024493614046,4.826186868105016,3
159.79201962809918,93.86950965749452,37.85046487603306,57.13227461312774,5.375328465273293,4.877692104488419,3
164.39448605371902,92.17469054762778,36.87529700413223,56.86569589949547,5.254571868668361,4.7532165210298825,4
170.13504648760332,89.70621944362428,36.85,58.245440356426606,5.112311256548061,4.628165285361499,4
169.40011621900825,90.0345872617606,36.857722107438015,58.11121030575457,5.136568918693717,4.648656324367976,4
12.382702282157677,6.78658722346177,77.79455394190872,56.64762743846243,4.505981206702085,6.038975715764357,0
6.364691390041494,3.6045766326162423,81.54364626556017,64.48029801046228,3.5798673357581223,4.728565369644118,0
17.979279045643153,9.720571403029076,75.467492219917,53.11368313718943,5.0363675483059,6.5169761799802615,0
49.3700596473029,26.326684046621462,73.80704097510373,50.86404713736712,6.438944874817591,7.006554451257469,1
36.50835062240664,19.549322073798717,74.1544994813278,51.38400910633317,6.043419414724268,6.933843374286757,1
43.14255705394191,23.041940587417745,74.1083117219917,51.39852053591059,6.2721274239194935,6.983879545617151,1
75.75252852697095,40.31822264005991,73.66659751037345,50.36894990531511,7.033890997439757,7.035794230813263,2
95.39530601659752,50.621676508496186,80.28792790456431,54.133870671231094,7.372482215686507,7.087608679329328,2
79.1563796680498,42.14803399288999,73.96339470954356,50.33668227814139,7.093632605353693,7.036242795761165,2
120.73840767634854,61.35436157765343,110.59129927385892,86.63851137957731,7.587911224356342,7.254867519919948,3
126.94264782157677,63.251631780251806,119.13987292531121,93.30441287536752,7.571205718467727,6.860287039250341,3
114.66827022821576,59.14574054794075,101.48726659751037,77.56265298898907,7.577089651022007,7.632582245195589,3
139.08360995850623,66.32585093395657,133.62108402489628,101.55298050294911,7.544304474018708,5.81495444043079,4
143.29614885892116,67.2357067729023,137.07720435684647,102.76431980187508,7.54345462399254,5.494782604294347,4
154.8423625518672,69.51069712685596,144.21579356846473,104.86839465073014,7.5375314503824935,5.003582846965934,4
40.423359375,23.208270373179463,28.951510416666668,32.64774459109402,6.240782285013492,6.146827093050379,0
28.070299479166668,16.206003522482924,29.0883203125,33.05319416992705,5.751535231187849,6.031261279180303,0
15.65625,9.163775348939614,30.3927734375,36.14216701913839,4.930306679535483,5.60473699947855,0
59.02458333333333,33.80503452448154,28.671328125,32.104015451839,6.799467000025453,6.199947853357305,1
67.28041666666667,38.45278878639869,28.6699609375,31.890264216863912,6.97603893390011,6.1980783114069204,1
64.40553385416666,36.861536851628394,28.680859375,32.062638454720805,6.920244240249668,6.199714124587747,1
117.84361979166667,67.03132098614131,47.4088671875,54.781641370707575,7.778460962691568,6.67126143586672,2
95.04501302083334,54.35964383137355,31.828984375,31.863249443745367,7.503551665823495,6.345346165056176,2
128.7534765625,71.8095605697152,52.40930989583333,62.49235269292294,7.707467302667835,6.614573069249934,2
159.417734375,77.72625728097688,59.32399739583333,77.74930691786471,6.792741848138088,5.907570532538991,3
157.285546875,77.76177931578712,58.914388020833336,76.62538115909456,6.869038845931635,5.988817069770443,3
155.75397135416668,77.81123077016538,58.996106770833336,76.13801166815604,6.909810518523471,6.042932018461146,3
171.3596875,76.68088041863723,60.531223958333335,82.88745516048307,6.378061580273647,5.479581890490563,4
174.89743489583333,76.03999077160148,59.539609375,83.24805252260107,6.240546031419315,5.334485666390133,4
164.96020833333333,77.43907941595077,60.958346354166665,81.06212073847823,6.636881204916941,5.736867878975149,4
52.71505208333333,25.957175820180964,64.837265625,49.99020478868696,5.865719337701837,6.7902915822521885,0
17.3013671875,8.716254762748257,67.56802083333334,52.76946800352043,4.42643483019136,6.059686668010148,0
33.52045572916666,16.60283369703731,65.44395833333333,50.76515101177444,5.259128346488818,6.627234416690117,0
67.520390625,33.24790564916451,64.63391927083333,49.89598094623687,6.257913985702266,6.9002561763296875,1
109.373125,53.82656631512028,67.54346354166667,46.85440949415055,6.879817012045475,6.997499493148845,1
111.84895833333333,54.9924871664145,67.96638020833333,46.501999172092326,6.908570570706678,7.003777968856982,1
128.42734375,63.155466923452764,74.37227864583333,43.017040164885316,7.094421477027556,7.156260422247084,2
157.74158854166666,70.11730290182685,84.21252604166666,67.7080350458123,6.443180707725817,6.212107929077721,2
119.99522135416667,59.01710725305596,70.24361979166666,45.09938589083494,6.99384132145911,7.066887115778734,2
175.5305859375,64.94767927853229,101.56967447916666,84.07079769857835,6.240522053076195,6.110465797977537,3
183.1818359375,62.355170493346684,114.08037760416667,95.59376728703732,6.145114811392878,5.717395249029709,3
168.9416796875,67.01861990406334,92.89299479166667,76.0134403061528,6.296433287516079,6.155206072961551,3
187.0256640625,60.92377691804787,120.22489583333333,100.90107157399676,6.084244535304107,5.290893452585971,4
192.31463541666668,58.7783935321581,127.316328125,106.64080792869117,5.9847200164161265,4.629026008667803,4
190.15048177083332,59.68169669455463,124.6509375,104.54530456914088,6.020316200916008,4.88348971412367,4
33.43630208333333,12.611268517364895,56.05983072916667,32.39472775668413,5.51424085684492,6.75060101312647,0
25.25625,9.561626457921966,56.463932291666666,32.72788098719626,5.123846409061037,6.680985809917208,0
18.736315104166668,7.135561540963404,57.018359375,33.20842876527508,4.707928922952333,6.515321912850621,0
63.0621484375,23.66031101357749,55.637760416666666,31.981281654027978,6.391197762144086,6.799325222499283,1
48.64440104166667,18.273193236199823,55.8008203125,32.1517086905645,6.059209338729785,6.791753655851792,1
83.90006510416667,31.495570124951882,56.297565104166665,31.30142617405181,6.770801205025211,6.782128825288836,1
97.702890625,36.65267451272763,58.545078125,31.750135732061253,7.007661153804005,6.800655527138196,2
116.63299479166666,43.60051897734387,70.44279947916667,47.47220221675786,7.2958597069827915,7.041749537932668,2
120.88321614583333,44.87648290922807,73.67930989583333,50.20328813561839,7.351331684908914,7.103709353618965,2
147.71188802083333,51.06389710785525,98.6646875,70.18889775178604,7.465289788423673,7.301657398770312,3
162.8426953125,52.8673369892929,120.59125,83.86152388946019,7.417191838495587,6.8414130078503765,3
144.32669270833333,50.515866329708615,94.15408854166667,66.90343909674097,7.455805968559709,7.33310842680895,3
178.8771875,53.308701705317404,141.85859375,93.01608314169361,7.252838677558337,6.002058294623357,4
193.82087239583333,52.54910584663256,155.77040364583334,100.12956115595927,6.9177198309375,4.953614406783763,4
194.08265625,52.4927402344299,156.2016796875,100.19439121544086,6.923471970348536,4.9595235536324065,4
23.665572916666665,8.966290004377498,99.83640625,55.40542389966552,4.875149621767365,7.035443067347911,0
30.070442708333335,11.295324729351934,98.5072265625,54.28708026034796,5.21344003684138,7.218949491734836,0
0.0,0.0,0.0,0.0,-0.0,-0.0,0
63.183255208333335,23.543513257093814,97.50670572916667,53.47714155202074,6.210030979115388,7.372028978200291,1
90.02555989583334,33.586937259956066,98.0794140625,53.1657138907289,6.723555688090528,7.373538376515369,1
51.29744791666667,19.18276919821199,98.00049479166667,53.91884792179368,5.935532840496657,7.352300997577771,1
119.954921875,44.86730521591024,123.7705078125,61.27566683730753,7.189628149818703,7.418245815520063,2
104.15807291666667,38.82413858556748,103.81404947916667,52.76724829585395,6.95533878398042,7.2182793968971275,2
122.44274739583334,45.60165673678223,127.06466145833333,63.27316387547309,7.2172402933232815,7.5009871351410995,2
153.56880208333334,53.2575332662588,183.659453125,89.51364954524679,7.406850498451129,4.8229866914098265,3
163.27897135416666,54.145486649052486,193.095546875,89.47745823531763,7.407324296990294,4.128726154467584,3
157.30826822916666,53.638209177038334,187.85756510416667,89.48373665847302,7.395839902470832,4.5355591316084745,3
187.67045572916666,56.156807589057216,185.1065625,100.55734888742307,7.056956013354625,3.1993644771599996,4
180.1141015625,55.77691487916486,197.26276041666668,92.00020475908427,7.290598446752941,3.221798349048746,4
181.75083333333333,55.90252583863173,195.2318359375,93.69667296940476,7.246127059732209,3.188664860674957,4
16.9067578125,12.84684790938891,43.517200520833335,41.15037832673899,5.018855651524088,5.823325953871707,0
1.4998567708333332,1.6531220401063575,69.77915364583333,104.10975461278201,2.276799355802015,1.7415256258694702,0
3.2227604166666666,2.7205358473592094,56.35795572916667,73.28142887674059,2.8758839258359843,2.9224695622336716,0
33.0581640625,24.887332888359094,42.213802083333334,39.545762877782856,5.974275049382895,6.278975522185043,1
62.104479166666664,46.54271834539462,42.499348958333336,38.151643007339516,6.863951022596484,6.3677112720674325,1
60.33678385416667,45.2243519171151,42.3609765625,38.3180453515985,6.840412573206659,6.355323488922041,1
96.27416666666667,69.28182999932635,54.00688802083334,52.945051527040775,7.23731482017198,6.674449318170324,2
67.07704427083333,50.27304342199205,43.136471354166666,37.79972970371162,6.985676062758101,6.437811400390046,2
70.5141796875,52.79917343674169,43.57640625,37.37229638495554,7.070844119920483,6.478704251689655,2
105.9520703125,71.99457052108784,52.911861979166666,55.6786981439202,7.079069971233497,6.485173529743733,3
104.9988671875,71.86351655560398,53.35716145833333,55.78672592883856,7.041510899707069,6.511293178057684,3
97.967890625,69.92688041379154,54.04963541666667,53.96049659311349,7.204294354920443,6.628755518610957,3
120.44837239583333,72.84890857400558,46.723932291666664,47.72208673834456,6.867053396183521,6.274096677420839,4
130.15225260416668,72.61832036034038,47.227122395833334,46.69699525599205,6.846761368431777,6.2494243604826805,4
131.27852864583335,72.59809608113666,47.407955729166666,46.625433049129676,6.822498469133904,6.250626959489078,4
18.992927631578947,7.776319512278513,68.39559210526316,53.87529275249421,4.567581530334012,6.67719133584521,0
31.882521929824563,12.9666083213448,67.64717105263158,52.7384974020414,5.337622128569877,7.034664557018287,0
42.850668859649126,17.362867864315486,67.4406798245614,52.18069535718062,5.751064624251393,7.14781611394176,0
91.82003289473684,37.103088843832175,68.47879385964912,49.42309959911278,6.800363105020675,7.268761819109807,1
103.11519736842105,41.64424963679767,70.6373793859649,48.26742785581797,6.97348025746774,7.278297210583514,1
100.83665570175438,40.74329318126194,70.12262061403509,48.49311758610804,6.944428862916659,7.275206846841524,1
119.24282894736842,48.121309873349055,77.65782894736842,47.279602975989896,7.215030333101753,7.308938286479631,2
112.63060307017544,45.463737283139636,73.86355263157894,47.30897183755083,7.10370726722518,7.288568507016673,2
136.66922149122806,54.421818662582815,101.8678399122807,71.93425376586292,7.3548781777458565,7.1842170289952545,2
177.3965350877193,56.24243922920238,126.33369517543859,82.65168668577536,6.977423229854576,6.894130422328782,3
188.5714144736842,55.80559643042447,151.5139802631579,94.73019860760587,6.856312299266501,5.799399614547977,3
186.99327850877194,55.87676690558927,148.07190789473685,93.31035747284871,6.88450195230272,6.0364025636771395,3
203.24720394736843,54.97612258682936,167.49462719298245,107.487930134698,6.354565822110769,3.3939550440997874,4
206.62213815789474,54.57871483437605,164.2184100877193,111.46226273559515,6.149497438606895,3.0036656233649093,4
199.0433004385965,55.2928796856491,167.06441885964912,103.19982461114904,6.557175753239148,3.986498943333452,4
13.488814252336448,3.87279751945706,63.39296144859813,30.52693133787594,3.825660279423592,5.486979309709691,0
36.147809579439254,10.292953275970415,61.64921144859813,28.14106274371095,5.245372739995388,6.382606967926733,0
34.2161945093458,9.727461848956992,61.776869158878505,28.38167316255765,5.178707140389376,6.355668730988418,0
89.51876460280374,25.350606307924892,61.116968457943926,27.388385186903616,6.472281254585258,6.560905499080058,1
59.532651869158876,16.78036417779878,61.28935455607477,27.83379341855952,5.927947831549018,6.551713446321152,1
84.45144567757009,23.909588195213427,61.07526285046729,27.488436421615702,6.373402338529867,6.579379662393154,1
156.11304030373833,43.8156580005966,117.54634929906543,64.59240361874721,7.300758575480299,7.328349486984862,2
124.23720794392523,35.15867502937569,71.7471816588785,27.63506338567577,7.018094237904742,6.560697219317747,2
144.6231746495327,40.89626097967712,94.28012558411216,44.22684385254193,7.2308180528774795,7.170408388549115,2
180.93295852803737,45.649367326761066,162.40165011682242,83.11442642448162,7.299758127328156,5.771984669350352,3
188.9024386682243,45.29807032454764,169.12345210280372,85.41772907005229,7.1369712280499735,5.398712398152369,3
174.77548189252337,45.73123769973126,154.72650408878505,82.1179367130587,7.354396120229655,6.0284577687953576,3
214.79732768691588,40.80682676054688,175.92026869158877,107.3860020058339,6.04945632581113,3.0385342143625236,4
